t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943061,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943062,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943063,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943064,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
1616943065,0,0.000000,0.000000,0.000000,0.000000,events/second
